filepath,label
data/train\happy\Training_19746243.jpg,happy
data/train\happy\Training_19756054.jpg,happy
data/train\happy\Training_19761099.jpg,happy
data/train\happy\Training_19771486.jpg,happy
data/train\happy\Training_19786674.jpg,happy
data/train\happy\Training_1979096.jpg,happy
data/train\happy\Training_19793640.jpg,happy
data/train\happy\Training_19832715.jpg,happy
data/train\happy\Training_1983798.jpg,happy
data/train\happy\Training_19869977.jpg,happy
data/train\happy\Training_19896259.jpg,happy
data/train\happy\Training_19914109.jpg,happy
data/train\happy\Training_19917759.jpg,happy
data/train\happy\Training_19950700.jpg,happy
data/train\happy\Training_19959801.jpg,happy
data/train\happy\Training_19969304.jpg,happy
data/train\happy\Training_1997250.jpg,happy
data/train\happy\Training_19978527.jpg,happy
data/train\happy\Training_20003511.jpg,happy
data/train\happy\Training_20013231.jpg,happy
data/train\happy\Training_20021294.jpg,happy
data/train\happy\Training_20051810.jpg,happy
data/train\happy\Training_20063532.jpg,happy
data/train\happy\Training_20064570.jpg,happy
data/train\happy\Training_20065066.jpg,happy
data/train\happy\Training_20065812.jpg,happy
data/train\happy\Training_20089089.jpg,happy
data/train\happy\Training_20101468.jpg,happy
data/train\happy\Training_20119338.jpg,happy
data/train\happy\Training_20139453.jpg,happy
data/train\happy\Training_20158201.jpg,happy
data/train\happy\Training_20172329.jpg,happy
data/train\happy\Training_20178473.jpg,happy
data/train\happy\Training_20208912.jpg,happy
data/train\happy\Training_20231722.jpg,happy
data/train\happy\Training_20272407.jpg,happy
data/train\happy\Training_20295940.jpg,happy
data/train\happy\Training_20323387.jpg,happy
data/train\happy\Training_20326472.jpg,happy
data/train\happy\Training_20327769.jpg,happy
data/train\happy\Training_20350428.jpg,happy
data/train\happy\Training_20364864.jpg,happy
data/train\happy\Training_20467815.jpg,happy
data/train\happy\Training_2046887.jpg,happy
data/train\happy\Training_20486844.jpg,happy
data/train\happy\Training_20490968.jpg,happy
data/train\happy\Training_20504483.jpg,happy
data/train\happy\Training_20511142.jpg,happy
data/train\happy\Training_20516208.jpg,happy
data/train\happy\Training_2051625.jpg,happy
data/train\happy\Training_20545074.jpg,happy
data/train\happy\Training_20567352.jpg,happy
data/train\happy\Training_2057213.jpg,happy
data/train\happy\Training_20584315.jpg,happy
data/train\happy\Training_20615525.jpg,happy
data/train\happy\Training_20628400.jpg,happy
data/train\happy\Training_20650357.jpg,happy
data/train\happy\Training_20656669.jpg,happy
data/train\happy\Training_20664857.jpg,happy
data/train\happy\Training_20665780.jpg,happy
data/train\happy\Training_20679162.jpg,happy
data/train\happy\Training_20707244.jpg,happy
data/train\happy\Training_20709868.jpg,happy
data/train\happy\Training_20734913.jpg,happy
data/train\happy\Training_20739766.jpg,happy
data/train\happy\Training_20790823.jpg,happy
data/train\happy\Training_20804879.jpg,happy
data/train\happy\Training_2082775.jpg,happy
data/train\happy\Training_20839787.jpg,happy
data/train\happy\Training_20849377.jpg,happy
data/train\happy\Training_20867185.jpg,happy
data/train\happy\Training_20868440.jpg,happy
data/train\happy\Training_20894782.jpg,happy
data/train\happy\Training_20926280.jpg,happy
data/train\happy\Training_2093738.jpg,happy
data/train\happy\Training_20953176.jpg,happy
data/train\happy\Training_20968034.jpg,happy
data/train\happy\Training_20978232.jpg,happy
data/train\happy\Training_20991225.jpg,happy
data/train\happy\Training_21023574.jpg,happy
data/train\happy\Training_21089602.jpg,happy
data/train\happy\Training_2109305.jpg,happy
data/train\happy\Training_21099048.jpg,happy
data/train\happy\Training_21114620.jpg,happy
data/train\happy\Training_21133843.jpg,happy
data/train\happy\Training_21135128.jpg,happy
data/train\happy\Training_21150724.jpg,happy
data/train\happy\Training_21156489.jpg,happy
data/train\happy\Training_21161160.jpg,happy
data/train\happy\Training_21165220.jpg,happy
data/train\happy\Training_21167328.jpg,happy
data/train\happy\Training_21171725.jpg,happy
data/train\happy\Training_21179982.jpg,happy
data/train\happy\Training_21180240.jpg,happy
data/train\happy\Training_21187032.jpg,happy
data/train\happy\Training_21199726.jpg,happy
data/train\happy\Training_21227042.jpg,happy
data/train\happy\Training_21243772.jpg,happy
data/train\happy\Training_21250750.jpg,happy
data/train\happy\Training_21254615.jpg,happy
data/train\happy\Training_2126885.jpg,happy
data/train\happy\Training_21275805.jpg,happy
data/train\happy\Training_21283990.jpg,happy
data/train\happy\Training_21297520.jpg,happy
data/train\happy\Training_21308913.jpg,happy
data/train\happy\Training_21309732.jpg,happy
data/train\happy\Training_2131189.jpg,happy
data/train\happy\Training_21320400.jpg,happy
data/train\happy\Training_21346661.jpg,happy
data/train\happy\Training_21378331.jpg,happy
data/train\happy\Training_21380352.jpg,happy
data/train\happy\Training_21401680.jpg,happy
data/train\happy\Training_21410769.jpg,happy
data/train\happy\Training_21412009.jpg,happy
data/train\happy\Training_21441478.jpg,happy
data/train\happy\Training_21466445.jpg,happy
data/train\happy\Training_2147874.jpg,happy
data/train\happy\Training_21486788.jpg,happy
data/train\happy\Training_21500746.jpg,happy
data/train\happy\Training_21520398.jpg,happy
data/train\happy\Training_21533851.jpg,happy
data/train\happy\Training_21553383.jpg,happy
data/train\happy\Training_21574667.jpg,happy
data/train\happy\Training_21589812.jpg,happy
data/train\happy\Training_21594567.jpg,happy
data/train\happy\Training_21614218.jpg,happy
data/train\happy\Training_21630194.jpg,happy
data/train\happy\Training_21630721.jpg,happy
data/train\happy\Training_21634001.jpg,happy
data/train\happy\Training_21649208.jpg,happy
data/train\happy\Training_21654284.jpg,happy
data/train\happy\Training_21655309.jpg,happy
data/train\happy\Training_21661488.jpg,happy
data/train\happy\Training_21743231.jpg,happy
data/train\happy\Training_21766320.jpg,happy
data/train\happy\Training_21769686.jpg,happy
data/train\happy\Training_21784393.jpg,happy
data/train\happy\Training_2178475.jpg,happy
data/train\happy\Training_21786163.jpg,happy
data/train\happy\Training_21788309.jpg,happy
data/train\happy\Training_2179000.jpg,happy
data/train\happy\Training_21791912.jpg,happy
data/train\happy\Training_21792895.jpg,happy
data/train\happy\Training_21800224.jpg,happy
data/train\happy\Training_21805240.jpg,happy
data/train\happy\Training_21813733.jpg,happy
data/train\happy\Training_21825001.jpg,happy
data/train\happy\Training_21830558.jpg,happy
data/train\happy\Training_21836200.jpg,happy
data/train\happy\Training_21838324.jpg,happy
data/train\happy\Training_21857170.jpg,happy
data/train\happy\Training_21859221.jpg,happy
data/train\happy\Training_21866328.jpg,happy
data/train\happy\Training_21867006.jpg,happy
data/train\happy\Training_21869727.jpg,happy
data/train\happy\Training_21876325.jpg,happy
data/train\happy\Training_21878653.jpg,happy
data/train\happy\Training_21886523.jpg,happy
data/train\happy\Training_21905467.jpg,happy
data/train\happy\Training_2190921.jpg,happy
data/train\happy\Training_21910074.jpg,happy
data/train\happy\Training_21925859.jpg,happy
data/train\happy\Training_21946902.jpg,happy
data/train\happy\Training_21947484.jpg,happy
data/train\happy\Training_21956275.jpg,happy
data/train\happy\Training_21958100.jpg,happy
data/train\happy\Training_21969084.jpg,happy
data/train\happy\Training_21978960.jpg,happy
data/train\happy\Training_21992204.jpg,happy
data/train\happy\Training_21992990.jpg,happy
data/train\happy\Training_22000109.jpg,happy
data/train\happy\Training_22001842.jpg,happy
data/train\happy\Training_22031390.jpg,happy
data/train\happy\Training_22033863.jpg,happy
data/train\happy\Training_22055762.jpg,happy
data/train\happy\Training_2208115.jpg,happy
data/train\happy\Training_22090464.jpg,happy
data/train\happy\Training_22116956.jpg,happy
data/train\happy\Training_22128104.jpg,happy
data/train\happy\Training_22132242.jpg,happy
data/train\happy\Training_22133014.jpg,happy
data/train\happy\Training_22167533.jpg,happy
data/train\happy\Training_22174920.jpg,happy
data/train\happy\Training_2217644.jpg,happy
data/train\happy\Training_22178332.jpg,happy
data/train\happy\Training_22185426.jpg,happy
data/train\happy\Training_22195879.jpg,happy
data/train\happy\Training_22201404.jpg,happy
data/train\happy\Training_22206306.jpg,happy
data/train\happy\Training_2223754.jpg,happy
data/train\happy\Training_22262685.jpg,happy
data/train\happy\Training_22275808.jpg,happy
data/train\happy\Training_22299359.jpg,happy
data/train\happy\Training_22315819.jpg,happy
data/train\happy\Training_22369337.jpg,happy
data/train\happy\Training_22383390.jpg,happy
data/train\happy\Training_22387176.jpg,happy
data/train\happy\Training_22398160.jpg,happy
data/train\happy\Training_22404802.jpg,happy
data/train\happy\Training_22409797.jpg,happy
data/train\happy\Training_22418682.jpg,happy
data/train\happy\Training_2242032.jpg,happy
data/train\happy\Training_22426511.jpg,happy
data/train\happy\Training_22473052.jpg,happy
data/train\happy\Training_22485951.jpg,happy
data/train\happy\Training_22493179.jpg,happy
data/train\happy\Training_22510496.jpg,happy
data/train\happy\Training_22526856.jpg,happy
data/train\happy\Training_22574848.jpg,happy
data/train\happy\Training_2259595.jpg,happy
data/train\happy\Training_2260379.jpg,happy
data/train\happy\Training_22604177.jpg,happy
data/train\happy\Training_22612369.jpg,happy
data/train\happy\Training_22616455.jpg,happy
data/train\happy\Training_22624276.jpg,happy
data/train\happy\Training_22624473.jpg,happy
data/train\happy\Training_22626056.jpg,happy
data/train\happy\Training_22638675.jpg,happy
data/train\happy\Training_22643440.jpg,happy
data/train\happy\Training_22657181.jpg,happy
data/train\happy\Training_22660362.jpg,happy
data/train\happy\Training_22663217.jpg,happy
data/train\happy\Training_22673938.jpg,happy
data/train\happy\Training_22682819.jpg,happy
data/train\happy\Training_22702211.jpg,happy
data/train\happy\Training_22709764.jpg,happy
data/train\happy\Training_22747348.jpg,happy
data/train\happy\Training_22757503.jpg,happy
data/train\happy\Training_22760662.jpg,happy
data/train\happy\Training_22796839.jpg,happy
data/train\happy\Training_22820226.jpg,happy
data/train\happy\Training_22824558.jpg,happy
data/train\happy\Training_22827958.jpg,happy
data/train\happy\Training_22839654.jpg,happy
data/train\happy\Training_22866550.jpg,happy
data/train\happy\Training_22870526.jpg,happy
data/train\happy\Training_22874266.jpg,happy
data/train\happy\Training_22898533.jpg,happy
data/train\happy\Training_22923761.jpg,happy
data/train\happy\Training_2292951.jpg,happy
data/train\happy\Training_2293129.jpg,happy
data/train\happy\Training_22931625.jpg,happy
data/train\happy\Training_22949000.jpg,happy
data/train\happy\Training_22960370.jpg,happy
data/train\happy\Training_22985171.jpg,happy
data/train\happy\Training_2300493.jpg,happy
data/train\happy\Training_23006909.jpg,happy
data/train\happy\Training_23014310.jpg,happy
data/train\happy\Training_23046382.jpg,happy
data/train\happy\Training_23052520.jpg,happy
data/train\happy\Training_23066004.jpg,happy
data/train\happy\Training_23073212.jpg,happy
data/train\happy\Training_23087699.jpg,happy
data/train\happy\Training_23096888.jpg,happy
data/train\happy\Training_2310215.jpg,happy
data/train\happy\Training_23109615.jpg,happy
data/train\happy\Training_23128826.jpg,happy
data/train\happy\Training_23147034.jpg,happy
data/train\happy\Training_23156456.jpg,happy
data/train\happy\Training_23156567.jpg,happy
data/train\happy\Training_23162711.jpg,happy
data/train\happy\Training_23166452.jpg,happy
data/train\happy\Training_23180058.jpg,happy
data/train\happy\Training_23185540.jpg,happy
data/train\happy\Training_23188157.jpg,happy
data/train\happy\Training_23208972.jpg,happy
data/train\happy\Training_23214844.jpg,happy
data/train\happy\Training_23237689.jpg,happy
data/train\happy\Training_23261616.jpg,happy
data/train\happy\Training_23268023.jpg,happy
data/train\happy\Training_2327362.jpg,happy
data/train\happy\Training_23280217.jpg,happy
data/train\happy\Training_23294249.jpg,happy
data/train\happy\Training_23308778.jpg,happy
data/train\happy\Training_23315653.jpg,happy
data/train\happy\Training_23321916.jpg,happy
data/train\happy\Training_23327381.jpg,happy
data/train\happy\Training_23341792.jpg,happy
data/train\happy\Training_23341828.jpg,happy
data/train\happy\Training_23374998.jpg,happy
data/train\happy\Training_23380215.jpg,happy
data/train\happy\Training_23384279.jpg,happy
data/train\happy\Training_23406126.jpg,happy
data/train\happy\Training_23415446.jpg,happy
data/train\happy\Training_23419201.jpg,happy
data/train\happy\Training_23444853.jpg,happy
data/train\happy\Training_23483610.jpg,happy
data/train\happy\Training_23492257.jpg,happy
data/train\happy\Training_23512961.jpg,happy
data/train\happy\Training_2351498.jpg,happy
data/train\happy\Training_23544647.jpg,happy
data/train\happy\Training_2354823.jpg,happy
data/train\happy\Training_23551378.jpg,happy
data/train\happy\Training_23564719.jpg,happy
data/train\happy\Training_23585523.jpg,happy
data/train\happy\Training_23585854.jpg,happy
data/train\happy\Training_23627633.jpg,happy
data/train\happy\Training_23628462.jpg,happy
data/train\happy\Training_23673268.jpg,happy
data/train\happy\Training_23699769.jpg,happy
data/train\happy\Training_23701539.jpg,happy
data/train\happy\Training_23707836.jpg,happy
data/train\happy\Training_23711597.jpg,happy
data/train\happy\Training_2372163.jpg,happy
data/train\happy\Training_23756252.jpg,happy
data/train\happy\Training_23765327.jpg,happy
data/train\happy\Training_23799094.jpg,happy
data/train\happy\Training_23836372.jpg,happy
data/train\happy\Training_23838820.jpg,happy
data/train\happy\Training_23842115.jpg,happy
data/train\happy\Training_23853027.jpg,happy
data/train\happy\Training_23880913.jpg,happy
data/train\happy\Training_23887147.jpg,happy
data/train\happy\Training_2389682.jpg,happy
data/train\happy\Training_23908160.jpg,happy
data/train\happy\Training_23912109.jpg,happy
data/train\happy\Training_23919021.jpg,happy
data/train\happy\Training_23932360.jpg,happy
data/train\happy\Training_23949441.jpg,happy
data/train\happy\Training_23975523.jpg,happy
data/train\happy\Training_23983839.jpg,happy
data/train\happy\Training_24009848.jpg,happy
data/train\happy\Training_24010888.jpg,happy
data/train\happy\Training_24018500.jpg,happy
data/train\happy\Training_2402377.jpg,happy
data/train\happy\Training_24046517.jpg,happy
data/train\happy\Training_24048569.jpg,happy
data/train\happy\Training_24054913.jpg,happy
data/train\happy\Training_24064637.jpg,happy
data/train\happy\Training_24090674.jpg,happy
data/train\happy\Training_24109050.jpg,happy
data/train\happy\Training_24113603.jpg,happy
data/train\happy\Training_24156843.jpg,happy
data/train\happy\Training_24165033.jpg,happy
data/train\happy\Training_24177831.jpg,happy
data/train\happy\Training_24194265.jpg,happy
